c13,6
c14,6
c15,6
c16,6
c17,6
c20,6
c1,8
c2,8
c3,21
c4,21
c5,21
c6,21
c7,21
c8,21
c9,21
c10,21
c11,21
c12,21
c18,21
c19,21
c21,21
